stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,wheelchair_boarding,platform_code,import_id,city_name,ext_siri1_id,ext_stop_headsigns,stop_code_insee
place_GARI,,Garinde,Bayonne - Garinde,43.48358450,-1.45340950,,,1,,0,,,Bayonne,,,64102
place_GARR,,Garròs,Tarnos - Garròs,43.55230867,-1.45882767,,,1,,0,,,Tarnos,,,40312
place_GAUD,,Gaudeul,Bayonne - Gaudeul,43.48021300,-1.50093350,,,1,,0,,,Bayonne,,,64102
place_MBIS,,Gaztelu Xoko,Arcangues - Gaztelu Xoko,43.43320250,-1.51286900,,,1,,0,,,Arcangues,,,64038
place_GEND,,Gendarmerie,Tarnos - Gendarmerie,43.54954700,-1.46068600,,,1,,0,,,Tarnos,,,40312
place_GLCS,,Glacis,Bayonne - Glacis,43.49078500,-1.48127250,,,1,,0,,,Bayonne,,,64102
place_GLAC,,Glacière,Anglet - Glacière,43.47609350,-1.52752500,,,1,,0,,,Anglet,,,64024
place_GLAI,,Glain,Bayonne - Glain,43.48526300,-1.47294600,,,1,,0,,,Bayonne,,,64102
place_GLIZ,,Glize,Boucau - Glize,43.52809750,-1.47444000,,,1,,0,,,Boucau,,,64140
place_GOCH,,Gochoa,Anglet - Gochoa,43.49283700,-1.52401800,,,1,,0,,,Anglet,,,64024
place_GOLB,,Golf,Biarritz - Golf,43.49065250,-1.54465050,,,1,,0,,,Biarritz,,,64122
place_GOME,,Gomez,Bayonne - Gomez,43.48702900,-1.45258600,,,1,,0,,,Bayonne,,,64102
place_GRAM,,Grammont,Biarritz - Grammont,43.47431300,-1.55193400,,,1,,0,,,Biarritz,,,64122
place_GRAN,,Grand Basque,Bayonne - Grand Basque,43.49021600,-1.45283900,,,1,,0,,,Bayonne,,,64102
place_GRCH,,Grand Champ,Anglet - Grand Champ,43.49121650,-1.52894000,,,1,,0,,,Anglet,,,64024
place_GRDJ,,Grand Jean,Tarnos - Grand Jean,43.55172800,-1.47127900,,,1,,0,,,Tarnos,,,40312
place_CCIA,,Grimau,Tarnos - Grimau,43.54687850,-1.48770250,,,1,,0,,,Tarnos,,,40312
place_GUEH,,Guehetaldia,Bidart - Guehetaldia,43.43597300,-1.58625000,,,1,,0,,,Bidart,,,64125
place_GUST,,Gustave Eiffel,Bayonne - Gustave Eiffel,43.49006350,-1.46201950,,,1,,0,,,Bayonne,,,64102
place_GUYE,,Guyenne,Tarnos - Guyenne,43.53588100,-1.48646700,,,1,,0,,,Tarnos,,,40312
place_HABA,,Habas La Plaine,Bayonne - Habas La Plaine,43.50689650,-1.46118850,,,1,,0,,,Bayonne,,,64102
place_IRAT,,Halle Iraty,Biarritz - Halle Iraty,43.46595900,-1.53830500,,,1,,0,,,Biarritz,,,64122
place_HAME,,Hameau,Bayonne - Hameau,43.49741900,-1.43583150,,,1,,0,,,Bayonne,,,64102
place_HBRD,,Hameau de Brindos,Anglet - Hameau de Brindos,43.47336100,-1.51980500,,,1,,0,,,Anglet,,,64024
place_HARA,,Harambillet,Bayonne - Harambillet,43.49820100,-1.45332300,,,1,,0,,,Bayonne,,,64102
place_HARA1,,Haraout,Biarritz - Haraout,43.47826000,-1.54579700,,,1,,0,,,Biarritz,,,64122
place_HARC,,Harcet,Biarritz - Harcet,43.46322100,-1.56262900,,,1,,0,,,Biarritz,,,64122
place_HARD,,Hardoy,Anglet - Hardoy,43.49400500,-1.49712150,,,1,,0,,,Anglet,,,64024
place_HARG,,Hargous,Bayonne - Hargous,43.50708000,-1.46337450,,,1,,0,,,Bayonne,,,64102
place_HRGN,,Harguina,Mouguerre - Harguina,43.47934800,-1.43472150,,,1,,0,,,Mouguerre,,,64407
place_HRIS,,Harispe,Biarritz - Harispe,43.47314100,-1.56634800,,,1,,0,,,Biarritz,,,64122
place_DHAR,,Harretxe,Saint-Pierre-d'Irube - Harretxe,43.46259650,-1.43917000,,,1,,0,,,Saint-Pierre-d'Irube,,,64496
place_HAXU,,Harri Xuri,Saint-Pierre-d'Irube - Harri Xuri,43.45808250,-1.44926600,,,1,,0,,,Saint-Pierre-d'Irube,,,64496
place_HARI,,Harritx,Biarritz - Harritx,43.45682350,-1.54417700,,,1,,0,,,Biarritz,,,64122
place_HAUS,,Hausquette,Anglet - Hausquette,43.49747650,-1.50743750,,,1,,0,,,Anglet,,,64024
place_HTSB,,Hauts de Bayonne,Bayonne - Hauts de Bayonne,43.50523400,-1.44573800,,,1,,0,,,Bayonne,,,64102
place_HNAV,,Henri de Navarre,Bayonne - Henri de Navarre,43.51327650,-1.43553400,,,1,,0,,,Bayonne,,,64102
place_HILL,,Hillans,Saint-Pierre-d'Irube - Hillans,43.46548200,-1.44821300,,,1,,0,,,Saint-Pierre-d'Irube,,,64496
place_BOUL,,Hippodrome,Biarritz - Hippodrome,43.47006700,-1.55087500,,,1,,0,,,Biarritz,,,64122
place_HIRA,,Hiri Artea,Bidart - Hiri Artea,43.43914850,-1.57748000,,,1,,0,,,Bidart,,,64125
place_MURG,,Hiriberria,Saint-Pierre-d'Irube - Hiriberria,43.46620800,-1.44092400,,,1,,0,,,Saint-Pierre-d'Irube,,,64496
place_HLMH,,HLM Hureous,Boucau - HLM Hureous,43.52776350,-1.47190850,,,1,,0,,,Boucau,,,64140
place_HOND,,Hondritz,Anglet - Hondritz,43.45692950,-1.50592300,,,1,,0,,,Anglet,,,64024
place_HOUN,,Houndaro,Anglet - Houndaro,43.47147150,-1.52266850,,,1,,0,,,Anglet,,,64024
place_HOUR,,Hourque de Hé,Bayonne - Hourque de Hé,43.50563500,-1.46249750,,,1,,0,,,Bayonne,,,64102
place_HUGE,,Hugues,Tarnos - Hugues,43.54791850,-1.48736300,,,1,,0,,,Tarnos,,,40312
place_HDEA,,Hydro Bidea,Biarritz - Hydro Bidea,43.45917250,-1.53714550,,,1,,0,,,Biarritz,,,64122
place_HELI1,,Hélianthe,Biarritz - Hélianthe,43.47813600,-1.56506750,,,1,,0,,,Biarritz,,,64122
place_HOPI,,Hôpital,Bayonne - Hôpital,43.48239033,-1.48208533,,,1,,0,,,Bayonne,,,64102
place_BCRG,,Ilbarritz,Bidart - Ilbarritz,43.45731800,-1.57238250,,,1,,0,,,Bidart,,,64125
place_IMPE,,Impératrice,Biarritz - Impératrice,43.48916300,-1.55275300,,,1,,0,,,Biarritz,,,64122
place_INDU,,Industrie,Tarnos - Industrie,43.54194750,-1.49777600,,,1,,0,,,Tarnos,,,40312
place_ITZU,,Itzulian,Bidart - Itzulian,43.43329850,-1.58672850,,,1,,0,,,Bidart,,,64125
place_IZAR,,Izarbel,Bidart - Izarbel,43.44565100,-1.55338800,,,1,,0,,,Bidart,,,64125
place_FERR,,J. Ferry,Bayonne - J. Ferry,43.49415350,-1.46750350,,,1,,0,,,Bayonne,,,64102
place_LOEB,,J. Loeb,Bayonne - J. Loeb,43.48155050,-1.48360650,,,1,,0,,,Bayonne,,,64102
place_JAME,,Jammes,Anglet - Jammes,43.49606300,-1.50075000,,,1,,0,,,Anglet,,,64024
place_JBAS2,,Jardin Bassilour,Bidart - Jardin Bassilour,43.43760650,-1.56323750,,,1,,0,,,Bidart,,,64125
place_JARD,,Jardin Public,Biarritz - Jardin Public,43.47937733,-1.55885033,,,1,,0,,,Biarritz,,,64122
place_JEGU,,Jaurreguia,Bidart - Jaurreguia,43.43940000,-1.57238950,,,1,,0,,,Bidart,,,64125
place_JAUF,,Jaurès,Anglet - Jaurès,43.50506500,-1.50340800,,,1,,0,,,Anglet,,,64024
place_FRSF,,Jaurès Foch,Biarritz - Jaurès Foch,43.47794200,-1.55689450,,,1,,0,,,Biarritz,,,64122
place_JBAR,,Jean Bart,Biarritz - Jean Bart,43.48104500,-1.55877200,,,1,,0,,,Biarritz,,,64122
place_JDAM,,Jean d'Amou,Bayonne - Jean d'Amou,43.49588500,-1.46564300,,,1,,0,,,Bayonne,,,64102
place_JDGR,,Jean Dauger,Bayonne - Jean Dauger,43.48596400,-1.48283500,,,1,,0,,,Bayonne,,,64102
place_JAUR,,Jean Jaurès,Bayonne - Jean Jaurès,43.49181000,-1.46423650,,,1,,0,,,Bayonne,,,64102
place_MAUR,,Jean Maurin,Boucau - Jean Maurin,43.52335900,-1.47554800,,,1,,0,,,Boucau,,,64140
place_JOUA,,Joandin,Bayonne - Joandin,43.50242700,-1.45442100,,,1,,0,,,Bayonne,,,64102
place_JORL,,Jorlis,Anglet - Jorlis,43.49956000,-1.49404000,,,1,,0,,,Anglet,,,64024
place_JUVI,,Juvigny,Anglet - Juvigny,43.45399900,-1.51256450,,,1,,0,,,Anglet,,,64024
place_KLEB,,Kléber,Biarritz - Kléber,43.47615900,-1.54732100,,,1,,0,,,Biarritz,,,64122
place_KOBE,,Kobé,Tarnos - Kobé,43.54135200,-1.47295000,,,1,,0,,,Tarnos,,,40312
place_KURU,,Kurutcheta,Arcangues - Kurutcheta,43.45108800,-1.52189450,,,1,,0,,,Arcangues,,,64038
place_EMPE,,L'Empereur,Anglet - L'Empereur,43.50678100,-1.50246350,,,1,,0,,,Anglet,,,64024
place_LESC,,L'Escale,Saint-Martin-de-Seignanx - L'Escale,43.52352450,-1.40366350,,,1,,0,,,Saint-Martin-de-Seignanx,,,40273
place_UNIO,,L'Union,Anglet - L'Union,43.48302050,-1.50341900,,,1,,0,,,Anglet,,,64024
place_BARR,,La Barre,Anglet - La Barre,43.52733500,-1.52069800,,,1,,0,,,Anglet,,,64024
place_FOJE-FOJT,,La Baye,Tarnos - La Baye,43.53870100,-1.48891850,,,1,,0,,,Tarnos,,,40312
place_BUTT,,La Butte aux Cailles,Anglet - La Butte aux Cailles,43.49742650,-1.51347350,,,1,,0,,,Anglet,,,64024
place_BECA,,La Bécasse,Anglet - La Bécasse,43.51654950,-1.50167750,,,1,,0,,,Anglet,,,64024
place_CANR,,La Canardière,Bassussarry - La Canardière,43.43872750,-1.50222100,,,1,,0,,,Bassussarry,,,64100
place_CHEN,,La Chêneraie,Anglet - La Chêneraie,43.49344500,-1.51347950,,,1,,0,,,Anglet,,,64024
place_LACR,,La Croix,Tarnos - La Croix,43.54094800,-1.46582350,,,1,,0,,,Tarnos,,,40312
place_LAFO,,La Fontaine,Bayonne - La Fontaine,43.48281950,-1.49854950,,,1,,0,,,Bayonne,,,64102
place_FUTA,,La Futaie,Anglet - La Futaie,43.49190250,-1.50620200,,,1,,0,,,Anglet,,,64024
place_GARG,,La Gargale,Boucau - La Gargale,43.52888900,-1.47969900,,,1,,0,,,Boucau,,,64140
place_MADR,,La Madrague,Anglet - La Madrague,43.50981950,-1.52935100,,,1,,0,,,Anglet,,,64024
place_LNTQ,,La Nautique,Bayonne - La Nautique,43.48918500,-1.46640200,,,1,,0,,,Bayonne,,,64102
place_PALI,,La Palibe,Tarnos - La Palibe,43.54174800,-1.45676200,,,1,,0,,,Tarnos,,,40312
place_PINE,,La Pinède,Boucau - La Pinède,43.51951450,-1.47677200,,,1,,0,,,Boucau,,,64140
place_TPLA,,La Plaine,Tarnos - La Plaine,43.55174550,-1.47823600,,,1,,0,,,Tarnos,,,40312
place_PHAL,,La Poste Halles,Biarritz - La Poste Halles,43.48090200,-1.56126900,,,1,,0,,,Biarritz,,,64122
place_LRHU,,La Rhune,Mouguerre - La Rhune,43.46826850,-1.41780750,,,1,,0,,,Mouguerre,,,64407
place_LABH,,Labarthe,Biarritz - Labarthe,43.47436850,-1.54061400,,,1,,0,,,Biarritz,,,64122
place_LABT,,Labat,Bayonne - Labat,43.49353400,-1.47768500,,,1,,0,,,Bayonne,,,64102
place_LBDE,,Laborde,Tarnos - Laborde,43.54081000,-1.47730100,,,1,,0,,,Tarnos,,,40312
place_BORD,,Labordotte,Biarritz - Labordotte,43.47407350,-1.56663200,,,1,,0,,,Biarritz,,,64122
place_LABO,,Labourd,Biarritz - Labourd,43.45338000,-1.54383850,,,1,,0,,,Biarritz,,,64122
place_LACH,,Lachepaillet,Bayonne - Lachepaillet,43.48690450,-1.48677150,,,1,,0,,,Bayonne,,,64102
place_PRIM,,Lacoste,Anglet - Lacoste,43.48800800,-1.52190700,,,1,,0,,,Anglet,,,64024
place_BLAC,,Lacouture,Boucau - Lacouture,43.53133200,-1.47345800,,,1,,0,,,Boucau,,,64140
place_LCRT,,Lacroutz,Saint-Martin-de-Seignanx - Lacroutz,43.54238100,-1.37872750,,,1,,0,,,Saint-Martin-de-Seignanx,,,40273
place_WALO1,,Lagrange,Tarnos - Lagrange,43.54381000,-1.48522050,,,1,,0,,,Tarnos,,,40312
place_LAHA,,Laharie,Bayonne - Laharie,43.50702750,-1.47956950,,,1,,0,,,Bayonne,,,64102
place_LHON,,Lahontine,Biarritz - Lahontine,43.47896750,-1.54679700,,,1,,0,,,Biarritz,,,64122
place_LAHO,,Lahoun,Tarnos - Lahoun,43.54926750,-1.48418250,,,1,,0,,,Tarnos,,,40312
place_LAMO,,Lamouly,Anglet - Lamouly,43.49660300,-1.50664950,,,1,,0,,,Anglet,,,64024
place_LTXP,,Lanchipiette,Arcangues - Lanchipiette,43.45484400,-1.53326400,,,1,,0,,,Arcangues,,,64038
place_LARO-LBAB,,Larochefoucauld,Anglet - Larochefoucauld,43.48758050,-1.53586175,,,1,,0,,,Anglet,,,64024
place_LRLD,,Larralde,Biarritz - Larralde,43.48171500,-1.55816100,,,1,,0,,,Biarritz,,,64122
place_LRBT,,Larrebat,Anglet - Larrebat,43.49178050,-1.51136200,,,1,,0,,,Anglet,,,64024
place_LARR,,Larrepunte,Biarritz - Larrepunte,43.47197300,-1.55815000,,,1,,0,,,Biarritz,,,64122
place_LART,,Lartigot,Bayonne - Lartigot,43.49678800,-1.45122600,,,1,,0,,,Bayonne,,,64102
place_LARU,,Larue de Charlus,Biarritz - Larue de Charlus,43.46573100,-1.55342150,,,1,,0,,,Biarritz,,,64122
place_LASS,,Lassus,Tarnos - Lassus,43.54295750,-1.47764050,,,1,,0,,,Tarnos,,,40312
place_LVGNT,,Lasvignottes,Biarritz - Lasvignottes,43.48858700,-1.54913100,,,1,,0,,,Biarritz,,,64122
place_LATA,,Latappy,Boucau - Latappy,43.52894750,-1.48211900,,,1,,0,,,Boucau,,,64140
place_LTAS,,Lataste,Bassussarry - Lataste,43.44850550,-1.51747700,,,1,,0,,,Bassussarry,,,64100
place_LATX,,Latxague,Bayonne - Latxague,43.50293650,-1.44239600,,,1,,0,,,Bayonne,,,64102
place_LAUG,,Lauga,Bayonne - Lauga,43.48420800,-1.47657900,,,1,,0,,,Bayonne,,,64102
place_LAVG,,Lavigerie,Bayonne - Lavigerie,43.49362800,-1.45953950,,,1,,0,,,Bayonne,,,64102
place_LAVI,,Lavigne,Anglet - Lavigne,43.47794550,-1.52331250,,,1,,0,,,Anglet,,,64024
place_LVIG,,Lavignotte,Tarnos - Lavignotte,43.54610050,-1.47640200,,,1,,0,,,Tarnos,,,40312
place_LAZA,,Lazaret,Anglet - Lazaret,43.52067875,-1.50320800,,,1,,0,,,Anglet,,,64024
place_BRID,,Le Bridon,Bayonne - Le Bridon,43.50529000,-1.47111000,,,1,,0,,,Bayonne,,,64102
place_GOLF,,Le Golf,Anglet - Le Golf,43.51289200,-1.52635000,,,1,,0,,,Anglet,,,64024
place_PALA,,Le Palais,Biarritz - Le Palais,43.48467700,-1.55727800,,,1,,0,,,Biarritz,,,64122
place_LECT,,Leclerc,Tarnos - Leclerc,43.52438750,-1.45251350,,,1,,0,,,Tarnos,,,40312
place_LEMB,,Lembeye,Anglet - Lembeye,43.48228500,-1.50669300,,,1,,0,,,Anglet,,,64024
place_QATR,,Les 4 Cantons,Anglet - Les 4 Cantons,43.48901150,-1.52995500,,,1,,0,,,Anglet,,,64024
place_LBAR,,Les Barthes,Anglet - Les Barthes,43.48418000,-1.50417500,,,1,,0,,,Anglet,,,64024
place_CAVA,,Les Cavaliers,Anglet - Les Cavaliers,43.51976000,-1.52329450,,,1,,0,,,Anglet,,,64024
place_CIGA,,Les Cigales,Anglet - Les Cigales,43.50336250,-1.50531650,,,1,,0,,,Anglet,,,64024
place_CORS,,Les Corsaires,Anglet - Les Corsaires,43.50538600,-1.53467650,,,1,,0,,,Anglet,,,64024
place_DUNE,,Les Dunes,Anglet - Les Dunes,43.51669400,-1.52360950,,,1,,0,,,Anglet,,,64024
place_MSES,,Les musées,Bayonne - Les musées,43.49111200,-1.47274300,,,1,,0,,,Bayonne,,,64102
place_PINS,,Les pins,Anglet - Les pins,43.50121600,-1.52814050,,,1,,0,,,Anglet,,,64024
place_FONT,,Les Trois Fontaines,Biarritz - Les Trois Fontaines,43.47728550,-1.55670850,,,1,,0,,,Biarritz,,,64122
place_VAGU,,Les Vagues,Anglet - Les Vagues,43.49913550,-1.54005000,,,1,,0,,,Anglet,,,64024
place_VIGN,,Les Vignes,Boucau - Les Vignes,43.52642500,-1.47561650,,,1,,0,,,Boucau,,,64140
place_LESP,,Lespes,Anglet - Lespes,43.50385500,-1.49982750,,,1,,0,,,Anglet,,,64024
place_LESS,,Lesseps,Bayonne - Lesseps,43.49611600,-1.47207200,,,1,,0,,,Bayonne,,,64102
place_HELI,,Londres,Biarritz - Londres,43.47866400,-1.56423800,,,1,,0,,,Biarritz,,,64122
place_LORE,,Lore Landa,Bidart - Lore Landa,43.44600850,-1.54498600,,,1,,0,,,Bidart,,,64125
place_LOST,,Loste,Saint-Pierre-d'Irube - Loste,43.45675700,-1.43412350,,,1,,0,,,Saint-Pierre-d'Irube,,,64496
place_MAKI,,Lot. du Makila,Bayonne - Lot. du Makila,43.45031800,-1.49420500,,,1,,0,,,Bayonne,,,64102
place_LOUI,,Louillot,Anglet - Louillot,43.48024750,-1.51967600,,,1,,0,,,Anglet,,,64024
place_LOUS,,Loustalot,Anglet - Loustalot,43.49268700,-1.51998700,,,1,,0,,,Anglet,,,64024
place_LYCE,,Lycée,Bayonne - Lycée,43.48103800,-1.48263950,,,1,,0,,,Bayonne,,,64102
place_MILA,,Madrid-Milady,Biarritz - Madrid-Milady,43.46953900,-1.56871750,,,1,,0,,,Biarritz,,,64122
place_MADU,,Maduré,Bayonne - Maduré,43.48096250,-1.46380400,,,1,,0,,,Bayonne,,,64102
place_STMI,,Maharin,Anglet - Maharin,43.50196350,-1.51117450,,,1,,0,,,Anglet,,,64024
place_MAIG,,Maignon,Bayonne - Maignon,43.46611500,-1.49588000,,,1,,0,,,Bayonne,,,64102
place_MANG,,Mairie d'Anglet,Anglet - Mairie d'Anglet,43.48056300,-1.51463100,,,1,,0,,,Anglet,,,64024
place_MBAY,,Mairie de Bayonne,Bayonne - Mairie de Bayonne,43.49364700,-1.47473700,,,1,,0,,,Bayonne,,,64102
place_EDOU,,Mairie de Biarritz Edouard 7,Biarritz - Mairie de Biarritz Edouard 7,43.48331550,-1.55877750,,,1,,0,,,Biarritz,,,64122
place_MBIA,,Mairie de Biarritz L. Barthou,Biarritz - Mairie de Biarritz L. Barthou,43.48334700,-1.55771500,,,1,,0,,,Biarritz,,,64122
place_MBID,,Mairie de Bidart,Bidart - Mairie de Bidart,43.43988000,-1.58970400,,,1,,0,,,Bidart,,,64125
place_HVBC,,Mairie de Boucau,Boucau - Mairie de Boucau,43.52417200,-1.48569500,,,1,,0,,,Boucau,,,64140
place_MOND,,Mairie de Ondres,Ondres - Mairie de Ondres,43.56089750,-1.44887250,,,1,,0,,,Ondres,,,40209
place_MSTM,,Mairie de Saint-Martin de Seignanx,Saint-Martin-de-Seignanx - Mairie de Saint-Martin de Seignanx,43.54417550,-1.38541400,,,1,,0,,,Saint-Martin-de-Seignanx,,,40273
place_HDVT,,Mairie de Tarnos,Tarnos - Mairie de Tarnos,43.54058200,-1.46092350,,,1,,0,,,Tarnos,,,40312
place_MAIS,,Maison pour Tous,Anglet - Maison pour Tous,43.48259800,-1.51381500,,,1,,0,,,Anglet,,,64024
place_MAOU,,Maouberne,Tarnos - Maouberne,43.52124000,-1.43413100,,,1,,0,,,Tarnos,,,40312
place_MRGO,,Marengo,Bayonne - Marengo,43.49099200,-1.47475500,,,1,,0,,,Bayonne,,,64102
place_MARG,,Marguit,Tarnos - Marguit,43.51739150,-1.43514950,,,1,,0,,,Tarnos,,,40312
place_FHAR,,Marigorri,Saint-Pierre-d'Irube - Marigorri,43.46267150,-1.44088200,,,1,,0,,,Saint-Pierre-d'Irube,,,64496
place_MARH,,Marihart,Bidart - Marihart,43.45048850,-1.57499150,,,1,,0,,,Bidart,,,64125
place_MRNL,,Marinella,Anglet - Marinella,43.50299750,-1.53651500,,,1,,0,,,Anglet,,,64024
place_MARO,,Marouette,Bayonne - Marouette,43.48581850,-1.49104250,,,1,,0,,,Bayonne,,,64102
place_MARQ,,Marquisat,Bayonne - Marquisat,43.49504000,-1.46741600,,,1,,0,,,Bayonne,,,64102
place_MRRC1,,Marrac,Bayonne - Marrac,43.47723000,-1.48304000,,,1,,0,,,Bayonne,,,64102
place_MRRC,,Marrac-Largenté,Bayonne - Marrac-Largenté,43.47674850,-1.48397750,,,1,,0,,,Bayonne,,,64102
place_MAST,,Mastouloucia,Saint-Pierre-d'Irube - Mastouloucia,43.45950550,-1.43052250,,,1,,0,,,Saint-Pierre-d'Irube,,,64496
place_MATI,,Matignon,Boucau - Matignon,43.53165950,-1.46603200,,,1,,0,,,Boucau,,,64140
place_MTRS,,Matràs,Bayonne - Matràs,43.50301400,-1.46790000,,,1,,0,,,Bayonne,,,64102
place_MAUB,,Maubèc,Bayonne - Maubèc,43.49791150,-1.46765450,,,1,,0,,,Bayonne,,,64102
place_MAYE,,Maye,Tarnos - Maye,43.52902250,-1.44618250,,,1,,0,,,Tarnos,,,40312
place_MAYO,,Mayol,Biarritz - Mayol,43.48418700,-1.54292100,,,1,,0,,,Biarritz,,,64122
place_MELV,,Melville Lynch,Anglet - Melville Lynch,43.46753950,-1.49764850,,,1,,0,,,Anglet,,,64024
place_GNRL,,Mendibista,Arcangues - Mendibista,43.43301200,-1.50580700,,,1,,0,,,Arcangues,,,64038
place_MBUR,,Mendiburua,Villefranque - Mendiburua,43.43469500,-1.44190200,,,1,,0,,,Villefranque,,,64558
place_MEND,,Mendixka,Bassussarry - Mendixka,43.44665150,-1.51246350,,,1,,0,,,Bassussarry,,,64100
place_MERG,,Mer et Golf,Anglet - Mer et Golf,43.49348350,-1.54567350,,,1,,0,,,Anglet,,,64024
place_HIPP-MIGR,,Migron,Biarritz - Migron,43.47254350,-1.55033050,,,1,,0,,,Biarritz,,,64122
place_MIM,,Mimosas,Biarritz - Mimosas,43.48679000,-1.55045500,,,1,,0,,,Biarritz,,,64122
place_MNVA,,Minerva,Anglet - Minerva,43.48074500,-1.50915400,,,1,,0,,,Anglet,,,64024
place_MING,,Ming,Tarnos - Ming,43.52547350,-1.45062300,,,1,,0,,,Tarnos,,,40312
place_MISP,,Mispiracoitz,Saint-Pierre-d'Irube - Mispiracoitz,43.45492350,-1.43924950,,,1,,0,,,Saint-Pierre-d'Irube,,,64496
place_MONB,,Montbrun,Anglet - Montbrun,43.50376850,-1.49667650,,,1,,0,,,Anglet,,,64024
place_MTVL,,Montdeville,Anglet - Montdeville,43.49259000,-1.50557900,,,1,,0,,,Anglet,,,64024
place_MONT,,Montespan,Boucau - Montespan,43.53148900,-1.48055100,,,1,,0,,,Boucau,,,64140
place_MONM,,Monument aux Morts,Boucau - Monument aux Morts,43.52549350,-1.48515800,,,1,,0,,,Boucau,,,64140
place_MORA,,Mora,Boucau - Mora,43.52782500,-1.46535000,,,1,,0,,,Boucau,,,64140
place_MVIL,,Mouguerre Village,Mouguerre - Mouguerre Village,43.47022000,-1.41572000,,,1,,0,,,Mouguerre,,,64407
place_MSLT,,Moulin de Sault,Anglet - Moulin de Sault,43.48004050,-1.50976050,,,1,,0,,,Anglet,,,64024
place_MOUR,,Moura,Anglet - Moura,43.48025200,-1.52581650,,,1,,0,,,Anglet,,,64024
place_MOUS,,Mousse,Biarritz - Mousse,43.46585600,-1.54077750,,,1,,0,,,Biarritz,,,64122
place_MROL,,Mousserolles,Boucau - Mousserolles,43.51705000,-1.48488750,,,1,,0,,,Boucau,,,64140
place_MSSO,,Moussou,Anglet - Moussou,43.49652000,-1.50204600,,,1,,0,,,Anglet,,,64024
place_MUSC,,Muscar,Bayonne - Muscar,43.49292850,-1.46226400,,,1,,0,,,Bayonne,,,64102
place_MUSE,,Muses,Bayonne - Muses,43.47841500,-1.50470100,,,1,,0,,,Bayonne,,,64102
place_MEGN,,Mégnin,Anglet - Mégnin,43.49094250,-1.52517350,,,1,,0,,,Anglet,,,64024
place_MEMO,,Mémorial,Tarnos - Mémorial,43.52955100,-1.49660250,,,1,,0,,,Tarnos,,,40312
place_NPLN,,Napoléon,Bayonne - Napoléon,43.48707350,-1.46286750,,,1,,0,,,Bayonne,,,64102
place_NORO,,Noroit,Anglet - Noroit,43.52357350,-1.50406850,,,1,,0,,,Anglet,,,64024
place_SOLE,,Notary,Biarritz - Notary,43.46856750,-1.55484600,,,1,,0,,,Biarritz,,,64122
place_SABA,,Nouvelle Poste,Bayonne - Nouvelle Poste,43.49830000,-1.49289600,,,1,,0,,,Bayonne,,,64102
place_NUMA,,Numa,Anglet - Numa,43.49012550,-1.50481200,,,1,,0,,,Anglet,,,64024
place_OSHE,,O'Shea,Biarritz - O'Shea,43.47980150,-1.54585700,,,1,,0,,,Biarritz,,,64122
place_OFTS,,Office de Tourisme du Seignanx,Ondres - Office de Tourisme du Seignanx,43.56420100,-1.44560950,,,1,,0,,,Ondres,,,40209
place_OIAR,,Oihan Argi,Saint-Pierre-d'Irube - Oihan Argi,43.46179700,-1.43644950,,,1,,0,,,Saint-Pierre-d'Irube,,,64496
place_OROK,,Orok Bat,Anglet - Orok Bat,43.51152600,-1.50423800,,,1,,0,,,Anglet,,,64024
place_OSTE,,Osteys,Bayonne - Osteys,43.50924500,-1.46364500,,,1,,0,,,Bayonne,,,64102
place_OURT,,Ourthoua,Saint-Pierre-d'Irube - Ourthoua,43.46234550,-1.44658850,,,1,,0,,,Saint-Pierre-d'Irube,,,64496
place_OYHA,,Oyam,Bidart - Oyam,43.43526800,-1.58255000,,,1,,0,,,Bidart,,,64125
place_GOUG,,P. Gougeard,Anglet - P. Gougeard,43.50008550,-1.50444600,,,1,,0,,,Anglet,,,64024
place_PANO,,Panorama,Bayonne - Panorama,43.47518100,-1.48468400,,,1,,0,,,Bayonne,,,64102
place_PCAS,,Parc de Castillon,Boucau - Parc de Castillon,43.52963350,-1.46249950,,,1,,0,,,Boucau,,,64140
place_LRDT,,Parc de la Redoute,Bassussarry - Parc de la Redoute,43.43375200,-1.50836800,,,1,,0,,,Bassussarry,,,64100
place_PMAZ,,Parc Mazon,Biarritz - Parc Mazon,43.47713100,-1.56236700,,,1,,0,,,Biarritz,,,64122
place_PARK1,,Park Larivière,Biarritz - Park Larivière,43.48207700,-1.55239500,,,1,,0,,,Biarritz,,,64122
place_PARK,,Park Larivère,Biarritz - Park Larivère,43.48205100,-1.55242700,,,1,,0,,,Biarritz,,,64122
place_FLPK,,Parking Floquet,Biarritz - Parking Floquet,43.47881200,-1.55450950,,,1,,0,,,Biarritz,,,64122
place_PARM,,Parme,Biarritz - Parme,43.47127000,-1.53545350,,,1,,0,,,Biarritz,,,64122
place_PSTR,,Pasteur,Biarritz - Pasteur,43.47422400,-1.55039150,,,1,,0,,,Biarritz,,,64122
place_PAUL,,Paulmy,Bayonne - Paulmy,43.49175367,-1.48129667,,,1,,0,,,Bayonne,,,64102
place_PAVC,,Pavillon Chinois,Anglet - Pavillon Chinois,43.51952350,-1.51621150,,,1,,0,,,Anglet,,,64024
place_PELL,,Pellot,Biarritz - Pellot,43.48576250,-1.55345450,,,1,,0,,,Biarritz,,,64122
