,global_efficiency,local_efficiency,average_reachability,giant_component_ratio
186,0.1380358254538751,0.48176310162242303,1.0,1.0
1629,0.1380356764993867,0.48166499026603354,1.0,1.0
538,0.13797359022467542,0.48145650363370585,0.9992644355537104,0.9996320824135394
2470,0.13804046521859634,0.48170178202467967,1.0,1.0
405,0.13804017182339184,0.48170178202467967,1.0,1.0
1274,0.13804418664598989,0.4816404624269362,1.0,1.0
1986,0.1380402395299775,0.4818857408179099,1.0,1.0
1268,0.13802802272322798,0.48145650363370585,1.0,1.0
310,0.13799342645931312,0.4813353244286415,1.0,1.0
1457,0.1379753500288461,0.4805896362454025,1.0,1.0
638,0.13797571113063622,0.4813172165535568,1.0,1.0
762,0.13801148806357627,0.4816404624269362,1.0,1.0
1132,0.1379163549712533,0.4816404624269362,0.9992644355537104,0.9996320824135394
824,0.13780554601079004,0.48165031321886814,0.9985294125609082,0.9992641648270787
1012,0.13797482383952303,0.4812989950002959,1.0,1.0
974,0.13797457106826988,0.4809519552768765,1.0,1.0
1882,0.1379743417256448,0.4812934713698642,1.0,1.0
309,0.1379748775749084,0.481693508745619,1.0,1.0
370,0.13799159891962565,0.4817152139365663,1.0,1.0
401,0.13799135066214488,0.48129751067669974,1.0,1.0
1510,0.1379915486233049,0.4813068546154035,1.0,1.0
444,0.1380039003357699,0.4813404343951201,1.0,1.0
66,0.13797844979419915,0.48033503632386476,1.0,1.0
1140,0.1380035843717035,0.480561383505694,1.0,1.0
2054,0.1380040492902584,0.48135634829072493,1.0,1.0
54,0.13797921262173093,0.480780333402716,1.0,1.0
55,0.1379894851942739,0.48127585415209984,1.0,1.0
2390,0.13797489154610867,0.4813563726238987,1.0,1.0
1708,0.13797672495449964,0.48171404594422823,1.0,1.0
1396,0.13800760585029573,0.4816404624269362,1.0,1.0
1349,0.1380223350068465,0.4816404624269362,1.0,1.0
64,0.1380221060941047,0.4816404624269362,1.0,1.0
641,0.13800687372957982,0.4818857408179099,1.0,1.0
652,0.13773739918851502,0.4816522334251355,1.0,1.0
50,0.13783635684352893,0.4816404624269362,1.0,1.0
447,0.13790796732933264,0.4816404624269362,1.0,1.0
1651,0.13795981450934208,0.4816404624269362,1.0,1.0
1939,0.1379960042137668,0.4816404624269362,1.0,1.0
742,0.13801889826911448,0.4816404624269362,1.0,1.0
195,0.13802981363875214,0.4816404624269362,1.0,1.0
26,0.13802933290616054,0.4816404624269362,1.0,1.0
404,0.13801742465843717,0.4816404624269362,1.0,1.0
930,0.13799343610245446,0.4816404624269362,1.0,1.0
2195,0.13795595372284297,0.4816404624269362,1.0,1.0
1749,0.137902456196271,0.4816404624269362,1.0,1.0
1819,0.1378285191025315,0.48166499026603354,1.0,1.0
1736,0.1369780562372676,0.4814868005940211,1.0,1.0
1272,0.1378668416989748,0.48166499026603354,1.0,1.0
428,0.1379344517843527,0.4816404624269362,1.0,1.0
704,0.1379806405227357,0.4816404624269362,1.0,1.0
1853,0.13800959940767832,0.4816404624269362,1.0,1.0
655,0.13802352829515313,0.4816404624269362,1.0,1.0
608,0.138023385368798,0.4816404624269362,1.0,1.0
1679,0.13800915529373628,0.4816404624269362,1.0,1.0
1523,0.13797984156672277,0.4816404624269362,1.0,1.0
395,0.13793317079761766,0.48170178202467967,1.0,1.0
1542,0.13746403603325272,0.4814810314728033,0.9963275923028522,0.9981604120676968
850,0.1376925302581516,0.48170178202467967,0.9970609909355348,0.9985283296541575
1941,0.13779334748315214,0.4816404624269362,0.9977949310215336,0.9988962472406181
1096,0.1378813559327856,0.4816404624269362,0.9985294125609082,0.9992641648270787
196,0.13795968157391014,0.4816404624269362,0.9992644355537104,0.9996320824135394
649,0.13803051944547337,0.4816404624269362,1.0,1.0
2407,0.1379688802321838,0.4817047020055245,1.0,1.0
759,0.1379876764461503,0.4816404624269362,1.0,1.0
18,0.13796691076440837,0.4816808466468642,1.0,1.0
2009,0.1379682617281269,0.4816808466468642,1.0,1.0
2087,0.13798240603370243,0.4818244212201665,1.0,1.0
614,0.13798132532931667,0.48165368822252785,1.0,1.0
1664,0.13799786016774615,0.4817937614212947,1.0,1.0
366,0.13799767961685105,0.48124392902819535,1.0,1.0
333,0.13799770218571294,0.48171915591070685,1.0,1.0
293,0.13799767961685105,0.48171915591070685,1.0,1.0
516,0.1379977473234367,0.48133590842481044,1.0,1.0
482,0.13786557716438455,0.4818244212201665,0.9985294125609082,0.9992641648270787
483,0.1379505185232317,0.4816404624269362,0.9992644355537104,0.9996320824135394
2236,0.13802645044555942,0.4816404624269362,1.0,1.0
736,0.1377304089198769,0.4816733122114416,0.9970609909355348,0.9985283296541575
739,0.1378199104703902,0.4816404624269362,0.9977949310215336,0.9988962472406181
287,0.13797033784452037,0.4816404624269362,0.9992644355537104,0.9996320824135394
1719,0.13789909062255926,0.4816404624269362,0.9985294125609082,0.9992641648270787
2290,0.13803537019980208,0.4816404624269362,1.0,1.0
1632,0.13783114302413788,0.4814810314728033,1.0,1.0
94,0.13800603112318513,0.4816404624269362,1.0,1.0
926,0.13797591720236355,0.48170178202467967,1.0,1.0
86,0.13801509990604452,0.4816404624269362,1.0,1.0
664,0.13800405078219719,0.4816404624269362,1.0,1.0
204,0.13795856517042962,0.4818550810190383,1.0,1.0
1856,0.13798797085309064,0.4814284718175947,1.0,1.0
70,0.13801102157672845,0.480852505595933,1.0,1.0
1288,0.1380152142966525,0.481363502243795,1.0,1.0
237,0.13799934262255495,0.4801845599776563,1.0,1.0
2286,0.13800502491074146,0.48129561268915044,1.0,1.0
1813,0.1377660136637431,0.48170178202467956,0.9970609909355348,0.9985283296541575
207,0.13784495242228045,0.4816404624269362,0.9977949310215336,0.9988962472406181
758,0.13791588632131754,0.4816404624269362,0.9985294125609082,0.9992641648270787
1830,0.13798047659333693,0.4816404624269362,0.9992644355537104,0.9996320824135394
873,0.13804000517545342,0.4816404624269362,1.0,1.0
1482,0.13800985705531854,0.4816404624269362,1.0,1.0
782,0.1379124954500787,0.4816790061740892,0.9992644355537104,0.9996320824135394
383,0.13795872770372364,0.4816537483397806,1.0,1.0
543,0.13799695451355126,0.4816404624269362,1.0,1.0
1723,0.1380150209960133,0.4816404624269362,1.0,1.0
301,0.13801476704258175,0.4816404624269362,1.0,1.0
157,0.13799610613252197,0.48174674972969145,1.0,1.0
577,0.13800417866139417,0.48131926453399443,1.0,1.0
2059,0.13800461993637939,0.4813072926125302,1.0,1.0
703,0.13800415609253228,0.4812477250032937,1.0,1.0
1257,0.13801449107041872,0.4817937614212947,1.0,1.0
1792,0.1380223332206926,0.4816404624269362,1.0,1.0
159,0.13801350617399763,0.48174674972969145,1.0,1.0
2500,0.13731360865015,0.4816537483397806,0.9912089625698846,0.9955849889624724
2603,0.1374157825083628,0.4816404624269362,0.9919385710286693,0.9959529065489331
2744,0.1375044384642695,0.4816404624269362,0.9926687209408318,0.9963208241353937
2645,0.13758297196874172,0.4816404624269362,0.99339941230642,0.9966887417218543
2788,0.13765358090631016,0.4816404624269362,0.9941306451254965,0.9970566593083149
2545,0.13771779549742844,0.4816404624269362,0.9948624193978883,0.9974245768947756
2705,0.1377767337254624,0.4816404624269362,0.9955947351236569,0.9977924944812362
2496,0.13783124246766112,0.4816404624269362,0.9963275923028522,0.9981604120676968
2611,0.1379294845868002,0.4816404624269362,0.9977949310215336,0.9988962472406181
2755,0.13788198264295218,0.4816404624269362,0.9970609909355348,0.9985283296541575
2489,0.1379741880351377,0.4816404624269362,0.9985294125609082,0.9992641648270787
2751,0.13801648005867387,0.4816404624269362,0.9992644355537104,0.9996320824135394
2499,0.1380567800413869,0.4816404624269362,1.0,1.0
2071,0.1379969561036625,0.4816404624269362,1.0,1.0
2103,0.138015126732826,0.4816404624269362,1.0,1.0
1295,0.13801489653043464,0.4816404624269362,1.0,1.0
617,0.13801489653043464,0.4816404624269362,1.0,1.0
2178,0.13801510416396412,0.4816404624269362,1.0,1.0
1346,0.13799688839707686,0.48170178202467956,1.0,1.0
2229,0.13799155434231616,0.48118669740363484,1.0,1.0
1043,0.13797343787842417,0.48165272634648487,1.0,1.0
902,0.13800504653408824,0.4816404624269362,1.0,1.0
1741,0.13801509062264702,0.4816404624269362,1.0,1.0
153,0.13800466286343588,0.4816404624269362,1.0,1.0
2306,0.13800467318062995,0.4816404624269362,1.0,1.0
797,0.13800514132330816,0.4816404624269362,1.0,1.0
150,0.13798191649327324,0.4816404624269362,1.0,1.0
1945,0.13799182882266514,0.48170178202467967,1.0,1.0
2090,0.13797295175681193,0.48146285459204363,1.0,1.0
672,0.13799209513523547,0.48170178202467967,1.0,1.0
9,0.13797369147812788,0.48165031736228786,1.0,1.0
1997,0.13796193155554276,0.481530901886912,1.0,1.0
1665,0.13799645055290083,0.4818857408179099,1.0,1.0
1026,0.1379829750942975,0.48171915591070685,1.0,1.0
1448,0.13799226386556096,0.4816711222258079,1.0,1.0
270,0.13800306048028477,0.4816404624269362,1.0,1.0
1097,0.1380093598473038,0.4816404624269362,1.0,1.0
1447,0.13800370571525283,0.4816404624269362,1.0,1.0
1995,0.13797468164011742,0.4816685672425686,1.0,1.0
1520,0.1375898728575257,0.48149028243316966,0.9977949310215336,0.9988962472406181
2121,0.13797375794838218,0.4816685672425686,1.0,1.0
1713,0.13800336632255836,0.4816404624269362,1.0,1.0
1681,0.13800987368159337,0.4816404624269362,1.0,1.0
1717,0.13799411388394517,0.4816404624269362,1.0,1.0
741,0.13795405643120504,0.48172455787527,1.0,1.0
1845,0.13798876761902237,0.48176310162242303,1.0,1.0
1108,0.13798856449926541,0.48127254484047555,1.0,1.0
1597,0.137988451654956,0.48176310162242303,1.0,1.0
829,0.13799680284208782,0.4816404624269362,1.0,1.0
987,0.13797380689829913,0.48167249441261056,1.0,1.0
511,0.1379810839959277,0.4816711222258079,1.0,1.0
731,0.1380093598473038,0.4816404624269362,1.0,1.0
2068,0.13800723941893234,0.48166499026603354,1.0,1.0
82,0.13801780091283172,0.4816404624269362,1.0,1.0
1194,0.1379950027544767,0.48166499026603354,1.0,1.0
397,0.13802458135250442,0.4816404624269362,1.0,1.0
78,0.13801780091283172,0.4816404624269362,1.0,1.0
450,0.1380158839412707,0.48170178202467967,1.0,1.0
2113,0.13802423830580374,0.48102726644950183,1.0,1.0
2072,0.1380130518035009,0.48194706041565333,1.0,1.0
2253,0.13801804696873138,0.48102726644950183,1.0,1.0
837,0.1379997938993594,0.48193479649610466,1.0,1.0
669,0.13800407481351307,0.4812480170013782,1.0,1.0
96,0.1380281217084227,0.48102726644950183,1.0,1.0
1760,0.13781895974107153,0.4816685672425686,0.9985294125609082,0.9992641648270787
1801,0.1379236218476077,0.4816404624269362,0.9992644355537104,0.9996320824135394
2283,0.1380145655920323,0.4816404624269362,1.0,1.0
2754,0.13797974221034814,0.48175564708308954,1.0,1.0
2745,0.13789669294316548,0.48166804758866605,1.0,1.0
1791,0.13804450878727142,0.4816404624269362,1.0,1.0
527,0.1379901868563752,0.4816404624269362,0.9992644355537104,0.9996320824135394
774,0.1378679441229683,0.4818857408179099,0.9977949310215336,0.9988962472406181
531,0.1379316825009457,0.4816404624269362,0.9985294125609082,0.9992641648270787
1394,0.13798224257415043,0.48117910545343795,1.0,1.0
25,0.13798179119691265,0.48117910545343795,1.0,1.0
2278,0.13798414141056844,0.481946710017952,1.0,1.0
2361,0.13798427682373984,0.48129794867382636,1.0,1.0
2213,0.13798428585128455,0.48122640914312576,1.0,1.0
1347,0.1376758480187491,0.4811924222292877,0.9992644355537104,0.9996320824135394
1848,0.13798116789360748,0.4812783796973038,1.0,1.0
1887,0.13791675753861557,0.480191894597817,1.0,1.0
1570,0.13798211142347042,0.48134680015755643,1.0,1.0
729,0.13797729533581493,0.48095288044796347,1.0,1.0
986,0.13790050364508688,0.48107594914736385,1.0,1.0
1701,0.1379335775824435,0.4815549069881799,1.0,1.0
818,0.13798274954585088,0.4818857408179099,1.0,1.0
2457,0.13800733374402155,0.4816404624269362,1.0,1.0
600,0.13801053335919575,0.4816404624269362,1.0,1.0
735,0.13799277190871712,0.4818857408179099,1.0,1.0
562,0.1379816295494623,0.48076154819261363,1.0,1.0
2017,0.13795195330097332,0.4815841067966291,1.0,1.0
138,0.1379843716129597,0.4812521049745612,1.0,1.0
1787,0.13796267891545977,0.4812784031697869,1.0,1.0
564,0.13789734858053634,0.48125796330387244,1.0,1.0
744,0.13799243388753563,0.4812786768002499,1.0,1.0
1892,0.13798782410580748,0.4807881200183024,1.0,1.0
1360,0.13800066561749147,0.48127254484047555,1.0,1.0
2444,0.13798131427312366,0.48078198805852806,1.0,1.0
1667,0.13800125285463444,0.4813093365991217,1.0,1.0
1067,0.1379922347606359,0.4812410090473503,1.0,1.0
1627,0.13798233956637695,0.48129094071979855,1.0,1.0
1783,0.13797540196662317,0.48139587421325297,1.0,1.0
612,0.13800342603837729,0.48174674972969145,1.0,1.0
1264,0.1379089426458271,0.4810831110831611,0.9992644355537104,0.9996320824135394
1339,0.13800857267177652,0.4817937614212948,1.0,1.0
1319,0.1379999112703548,0.48123984105501244,1.0,1.0
2232,0.1379863913816764,0.48130807639686224,1.0,1.0
2221,0.13795433363691018,0.4805950900740526,1.0,1.0
723,0.1379712577298605,0.48159851535615517,1.0,1.0
1752,0.13797458600569254,0.4816591503043437,1.0,1.0
1543,0.13798629659245654,0.48126807265928684,1.0,1.0
350,0.13798629659245654,0.48126807265928684,1.0,1.0
1119,0.13797142022566608,0.4812678610563478,1.0,1.0
755,0.13798656741879917,0.4809310915014622,1.0,1.0
248,0.13799181545853845,0.48136540023134416,1.0,1.0
1590,0.13796142312179657,0.480467642401476,1.0,1.0
1138,0.13798472227567996,0.4812816121494151,1.0,1.0
2125,0.1379868382451418,0.4812957202673922,1.0,1.0
63,0.13801134180448787,0.48165068235989345,1.0,1.0
2412,0.13802080464669303,0.4816404624269362,1.0,1.0
1698,0.1380203249807115,0.4816404624269362,1.0,1.0
1127,0.13801111849330044,0.4816404624269362,1.0,1.0
654,0.13798037970709706,0.4816404624269362,1.0,1.0
2358,0.13801063841518424,0.4816404624269362,1.0,1.0
871,0.13802732519398309,0.4816404624269362,1.0,1.0
841,0.13803163306536692,0.4816404624269362,1.0,1.0
1428,0.1380237912690188,0.4816404624269362,1.0,1.0
1946,0.1380031173194576,0.4816404624269362,1.0,1.0
1900,0.13787333159299126,0.4816468639234039,1.0,1.0
1907,0.13801128790137848,0.4816404624269362,1.0,1.0
116,0.13802540752740142,0.4816404624269362,1.0,1.0
1131,0.1380250452434327,0.4816404624269362,1.0,1.0
2250,0.13800620888345447,0.4816404624269362,1.0,1.0
909,0.1379677261091622,0.4816404624269362,1.0,1.0
1834,0.13802647850302605,0.4816404624269362,1.0,1.0
2312,0.13803665346173147,0.4816404624269362,1.0,1.0
794,0.13803728618829608,0.4816404624269362,1.0,1.0
2070,0.13802835570814187,0.4816404624269362,1.0,1.0
1973,0.13800924314116414,0.4816404624269362,1.0,1.0
1776,0.1379059181274902,0.4816468639234039,1.0,1.0
1687,0.13801096156989565,0.4816404624269362,1.0,1.0
1775,0.13798301769857493,0.4816404624269362,1.0,1.0
795,0.13803004498798735,0.4816404624269362,1.0,1.0
165,0.138041207379706,0.4816404624269362,1.0,1.0
1393,0.13804493120212533,0.4816404624269362,1.0,1.0
8,0.138030394883507,0.4816404624269362,1.0,1.0
1156,0.13804137212262757,0.4816404624269362,1.0,1.0
949,0.138011547888335,0.4816404624269362,1.0,1.0
1680,0.13798395925075013,0.4816404624269362,1.0,1.0
1905,0.1379460496387153,0.4816468639234039,1.0,1.0
2150,0.13799453275254406,0.48125122898030764,1.0,1.0
1236,0.1379770660328517,0.4817937614212947,1.0,1.0
1703,0.13800724587556912,0.4816404624269362,1.0,1.0
2078,0.13801701181732404,0.4816404624269362,1.0,1.0
616,0.13800744544879068,0.4816404624269362,1.0,1.0
2387,0.13797752213880335,0.4818857408179099,1.0,1.0
313,0.13797723528608233,0.48115343616728307,1.0,1.0
1327,0.13792352653459092,0.48115343616728307,1.0,1.0
443,0.13795890920279558,0.4817128779518903,1.0,1.0
49,0.13799689881513283,0.4816404624269362,1.0,1.0
1152,0.13799642970521767,0.48171404594422823,1.0,1.0
1581,0.13800885787108969,0.4816404624269362,1.0,1.0
1797,0.13799673438485324,0.48171404594422823,1.0,1.0
1506,0.1379967569537152,0.48171404594422834,1.0,1.0
1372,0.13795662399779396,0.48146672356666315,1.0,1.0
2098,0.1379967569537152,0.48171404594422834,1.0,1.0
2419,0.1379945688627231,0.4817070379902004,1.0,1.0
2315,0.13796451023380396,0.4816457449377375,1.0,1.0
2053,0.13799497510223732,0.4816404624269362,1.0,1.0
599,0.137994839689066,0.48170178202467967,1.0,1.0
2482,0.13799425038347535,0.48183668513971517,1.0,1.0
1477,0.13796387379189876,0.48162939304500596,1.0,1.0
1409,0.13797524398182315,0.4813985685592145,1.0,1.0
685,0.1379628624929317,0.4813985685592145,1.0,1.0
1079,0.137994266504091,0.4817753655419717,1.0,1.0
2481,0.13799422136636721,0.4817365297967342,1.0,1.0
488,0.13796259166658906,0.480967287388419,1.0,1.0
2456,0.13799421491812094,0.48129298470639,1.0,1.0
1369,0.1378766296394619,0.480967287388419,1.0,1.0
1370,0.13746650873828942,0.4812426269821913,1.0,1.0
2208,0.1379733936249033,0.4813693422054848,1.0,1.0
1673,0.13800552623562418,0.4817937614212948,1.0,1.0
1948,0.13801531352639254,0.4818857408179099,1.0,1.0
862,0.13800399533614746,0.4815070193023231,1.0,1.0
1007,0.1379505184614737,0.480522912758062,1.0,1.0
923,0.13800478324772264,0.48134868334100694,1.0,1.0
132,0.13800430930162305,0.48096346486804026,1.0,1.0
2389,0.13800412875072798,0.4808769604355093,1.0,1.0
2077,0.1380145426870275,0.48137065619686503,1.0,1.0
1566,0.13800253254065226,0.4808603430899736,1.0,1.0
2189,0.13800247284589995,0.48127331370556165,1.0,1.0
574,0.13722288378566533,0.48130978123256846,0.9970609909355348,0.9985283296541575
1392,0.13797727139626137,0.4816457449377375,1.0,1.0
2169,0.13799482915693037,0.48170178202467967,1.0,1.0
1750,0.13796468485126007,0.48156486146833305,1.0,1.0
121,0.13799482915693037,0.48170178202467967,1.0,1.0
1233,0.1379931706875339,0.4816708302277234,1.0,1.0
1872,0.13798770358741827,0.4816708302277234,1.0,1.0
1862,0.1380063624883788,0.4816404624269362,1.0,1.0
2252,0.13800030461660742,0.48170178202467967,1.0,1.0
334,0.13800012180882612,0.48170178202467967,1.0,1.0
2005,0.138000430572351,0.48170178202467956,1.0,1.0
918,0.1378976710144803,0.48114266409249334,1.0,1.0
2455,0.13799957679472255,0.4816762321922865,1.0,1.0
628,0.13800038167315024,0.4817937614212947,1.0,1.0
2454,0.13796778301770218,0.4811733238913651,1.0,1.0
805,0.1379367636278648,0.4816485215740682,1.0,1.0
114,0.13801173963545993,0.4816404624269362,1.0,1.0
639,0.1379849063109566,0.4816404624269362,1.0,1.0
2247,0.13802018984868458,0.4816404624269362,1.0,1.0
1940,0.13801105526159102,0.4816404624269362,1.0,1.0
1768,0.13798339229204673,0.4816404624269362,1.0,1.0
510,0.13779785489859986,0.4816485215740682,1.0,1.0
1677,0.1379267268141139,0.4816404624269362,1.0,1.0
592,0.13797340402943906,0.4816404624269362,1.0,1.0
2363,0.13802429706343014,0.4816404624269362,1.0,1.0
1240,0.13800520424827392,0.4816404624269362,1.0,1.0
10,0.1380318152169367,0.4816404624269362,1.0,1.0
2043,0.1380281722715585,0.4816404624269362,1.0,1.0
42,0.13801316075985318,0.4816404624269362,1.0,1.0
187,0.1379859014805491,0.4816404624269362,1.0,1.0
1453,0.13794460490035107,0.4816404624269362,1.0,1.0
586,0.13786242441355212,0.4816645522689068,1.0,1.0
1023,0.13800257874803895,0.4816404624269362,1.0,1.0
307,0.1380147458626328,0.4816404624269362,1.0,1.0
22,0.13800637916673306,0.4816404624269362,1.0,1.0
1139,0.13797654647268734,0.4816645522689068,1.0,1.0
1742,0.13763556736306196,0.4816708302277234,0.9963275923028522,0.9981604120676968
522,0.13773641162776662,0.4816404624269362,0.9970609909355348,0.9985283296541575
2356,0.13782405055031074,0.4816404624269362,0.9977949310215336,0.9988962472406181
2355,0.13790184648132373,0.4816404624269362,0.9985294125609082,0.9992641648270787
95,0.1379719962528504,0.4816404624269362,0.9992644355537104,0.9996320824135394
2257,0.1380361274507627,0.4816404624269362,1.0,1.0
1460,0.13798503437003093,0.4812419434412208,1.0,1.0
878,0.13796483205911328,0.48170178202467956,1.0,1.0
965,0.13800047574843724,0.4816404624269362,1.0,1.0
1774,0.13801953114304458,0.4816404624269362,1.0,1.0
2461,0.1380235892690518,0.4816404624269362,1.0,1.0
596,0.13801297394649395,0.4816404624269362,1.0,1.0
60,0.13794304200830965,0.4817365297967342,1.0,1.0
585,0.1379868722823426,0.4816404624269362,1.0,1.0
1894,0.1377730216629665,0.48166164556070207,0.9977949310215336,0.9988962472406181
1333,0.13801471421037784,0.4816404624269362,1.0,1.0
1666,0.13802310528434786,0.4816404624269362,1.0,1.0
2244,0.13801471421037784,0.4816404624269362,1.0,1.0
1209,0.13799910199862672,0.48122947512301295,1.0,1.0
942,0.13769727368178244,0.48170178202467967,0.9963275923028522,0.9981604120676968
646,0.13778098350614973,0.4816404624269362,0.9970609909355348,0.9985283296541575
659,0.13785560425316343,0.4816404624269362,0.9977949310215336,0.9988962472406181
532,0.13792310136913954,0.4816404624269362,0.9985294125609082,0.9992641648270787
1740,0.1379848681589317,0.4816404624269362,0.9992644355537104,0.9996320824135394
1424,0.13804202685877984,0.4816404624269362,1.0,1.0
1636,0.13799438220703727,0.48124991498892744,1.0,1.0
1754,0.13799438220703727,0.48124991498892744,1.0,1.0
784,0.13793064078055306,0.48150780259228965,1.0,1.0
701,0.1379904505326679,0.4816755021970753,1.0,1.0
1860,0.13800759237472376,0.4816404624269362,1.0,1.0
113,0.13800042089998163,0.4817937614212948,1.0,1.0
1299,0.1379851020766166,0.4812419434412208,1.0,1.0
546,0.13558084476551174,0.48216693497327623,0.9638850581060651,0.9816041206769683
1302,0.13802157747665703,0.4816448423982035,1.0,1.0
184,0.13802844861502292,0.48170178202467967,1.0,1.0
2186,0.1380150495461697,0.4812033412944508,1.0,1.0
7,0.13802806248231328,0.4811989613231834,1.0,1.0
513,0.13719634786472673,0.48068387670213847,0.9839426579189189,0.9919058130978661
1298,0.13780096917256707,0.4815351440269158,1.0,1.0
1869,0.1380139628870285,0.48171404594422834,1.0,1.0
863,0.13802157747665703,0.4816448423982035,1.0,1.0
566,0.1378060126582634,0.4816404624269362,0.99339941230642,0.9966887417218543
2300,0.13777011252961593,0.4816404624269362,0.9926687209408318,0.9963208241353937
905,0.13773221276073616,0.4816404624269362,0.9919385710286693,0.9959529065489331
2211,0.13805590766406634,0.4816404624269362,1.0,1.0
1296,0.1380577746688362,0.4816404624269362,1.0,1.0
2297,0.13761966049255928,0.4816404624269362,0.9897513700124352,0.9948491537895512
1124,0.13757825321448947,0.4816404624269362,0.9890233859138787,0.9944812362030905
970,0.1375340727610949,0.4816404624269362,0.9882959432687008,0.9941133186166299
969,0.13748685700089275,0.4816404624269362,0.9875690420768402,0.9937454010301693
1645,0.1374361657931514,0.4816404624269362,0.9868426823384606,0.9933774834437086
537,0.13738139395626414,0.4818857408179099,0.9861168640535103,0.993009565857248
2376,0.1373216479157155,0.48113764172544005,0.9853915872219394,0.9926416482707874
2408,0.1380335403698798,0.48113764172544005,1.0,1.0
1716,0.1378402086972782,0.4816404624269362,0.9941306451254965,0.9970566593083149
2298,0.13787289015223814,0.4816404624269362,0.9948624193978883,0.9974245768947756
1989,0.13793429420310807,0.4816404624269362,0.9963275923028522,0.9981604120676968
1967,0.13790420874193007,0.4816404624269362,0.9955947351236569,0.9977924944812362
1502,0.13796326167502446,0.4816404624269362,0.9970609909355348,0.9985283296541575
497,0.13799121731325026,0.4816404624269362,0.9977949310215336,0.9988962472406181
1751,0.13801826528420197,0.4816404624269362,0.9985294125609082,0.9992641648270787
613,0.13804452313096818,0.4816404624269362,0.9992644355537104,0.9996320824135394
536,0.138070190889924,0.4816404624269362,1.0,1.0
2055,0.1363651025361618,0.48097590133191154,0.9861168640535094,0.993009565857248
1588,0.137957613890106,0.4809176099380794,1.0,1.0
1535,0.13800660129632278,0.4812112252427322,1.0,1.0
550,0.13799835080867986,0.480904627254015,1.0,1.0
365,0.13801651784399044,0.4817937614212948,1.0,1.0
152,0.1380163844825338,0.48170178202467967,1.0,1.0
1297,0.13799772351156017,0.48164046242693626,1.0,1.0
1035,0.1379920908853451,0.48145317934782095,1.0,1.0
2370,0.13800619355221802,0.48122348916228086,1.0,1.0
2231,0.13800619355221802,0.48122348916228086,1.0,1.0
1315,0.13736714865193628,0.48101167824406815,0.99339941230642,0.9966887417218543
388,0.13788422481612406,0.48105391486978244,1.0,1.0
1376,0.13795931756364083,0.4812804519952931,1.0,1.0
1607,0.1379540784546065,0.4813671370116452,1.0,1.0
2721,0.1379683593596964,0.48083469342424334,1.0,1.0
2174,0.13737231301210437,0.4809451861285271,0.9970609909355348,0.9985283296541575
2636,0.13796817880880133,0.48034268242258654,1.0,1.0
2795,0.13798866644656482,0.481374744170048,1.0,1.0
2590,0.1379684947728677,0.4813252502061908,1.0,1.0
1374,0.1358578265611166,0.4809223627361389,0.9912089625698846,0.9955849889624724
2648,0.13796123357862122,0.48133723951517754,1.0,1.0
2725,0.137960836366652,0.4809932657716454,1.0,1.0
2667,0.1379833641927068,0.48129356870255907,1.0,1.0
2642,0.13707288493271327,0.48120905235608535,0.99339941230642,0.9966887417218543
2800,0.13795024411821682,0.48084797962562337,1.0,1.0
2752,0.13799879748129748,0.48143051580418605,1.0,1.0
2739,0.13801040250309304,0.48145650363370585,1.0,1.0
2696,0.13799848151723107,0.4805945252882839,1.0,1.0
2567,0.13799843637950732,0.48134344197539036,1.0,1.0
2568,0.13799843637950732,0.48084266526048564,1.0,1.0
2761,0.1379990231699163,0.48135839227731636,1.0,1.0
2762,0.13797130779367572,0.4808295837463004,1.0,1.0
1375,0.13751141693502392,0.48118415711959955,1.0,1.0
2549,0.13797055100719435,0.48076788208029403,1.0,1.0
2184,0.13750812105733315,0.48080602147586543,0.9970609909355348,0.9985283296541575
2584,0.13788411083582902,0.4815921367439526,0.9992644355537104,0.9996320824135394
2525,0.13799785112600563,0.4818857408179099,1.0,1.0
2573,0.13798104458266797,0.48084316165722923,1.0,1.0
2576,0.13798090916949668,0.48130999359481175,1.0,1.0
2536,0.13798122513356303,0.4813468583529789,1.0,1.0
2807,0.13799040359160994,0.48158323080237564,1.0,1.0
2574,0.1379724882753107,0.48180157281928276,1.0,1.0
2582,0.13786953366855836,0.48155802013698834,0.9992644355537104,0.9996320824135394
2580,0.13799196567926472,0.4818857408179099,1.0,1.0
2581,0.13797196919148735,0.48118619269617646,1.0,1.0
2575,0.1379723528621394,0.4812809431546134,1.0,1.0
2759,0.13798003736815537,0.48083889174677835,1.0,1.0
2569,0.13798026305677422,0.4812352993617289,1.0,1.0
2663,0.13791128174177983,0.481019674499305,0.9992644355537104,0.9996320824135394
2532,0.13788315017627809,0.48134158666448423,0.9992644355537104,0.9996320824135394
2672,0.13799780740551962,0.4817447057431,1.0,1.0
2664,0.1379974011660057,0.48127517282323595,1.0,1.0
2615,0.13796858802087292,0.4817912457454899,1.0,1.0
2785,0.13799735602828195,0.4814162078980459,1.0,1.0
2490,0.13800961785459448,0.4811709295070722,1.0,1.0
2662,0.13800979840548958,0.48168601412811696,1.0,1.0
2758,0.13798089498490698,0.48130068896354244,1.0,1.0
2635,0.1379931808474539,0.4813020123138357,1.0,1.0
1069,0.1369153411250155,0.4815411410815311,0.9941306451254965,0.9970566593083149
2673,0.13798489320045623,0.48129911666616443,1.0,1.0
